id,timestamp,voltage,current,power_factor,temperature,humidity,zone,grid_status
GRD-20260415-2005438,2026-04-15T13:00:00Z,219.12,11.64,0.83,29.2,84.9,zone2,Warning
GRD-20260415-3005438,2026-04-15T13:00:00Z,219.51,58.58,0.87,29.2,84.9,zone3,Normal
GRD-20260415-4005438,2026-04-15T13:00:00Z,217.11,105.59,0.8,29.2,84.9,zone4,Warning
GRD-20260415-1005439,2026-04-15T14:00:00Z,219.83,26.34,0.97,34.5,77.8,zone1,Normal
GRD-20260415-2005439,2026-04-15T14:00:00Z,216.23,9.03,0.91,34.5,77.8,zone2,Normal
GRD-20260415-3005439,2026-04-15T14:00:00Z,220.91,71.16,0.87,34.5,77.8,zone3,Normal
GRD-20260415-4005439,2026-04-15T14:00:00Z,208.61,291.58,0.75,34.5,77.8,zone4,Critical
GRD-20260415-1005440,2026-04-15T15:00:00Z,219.01,17.97,0.95,36.0,63.1,zone1,Normal
GRD-20260415-2005440,2026-04-15T15:00:00Z,225.02,24.5,0.87,36.0,63.1,zone2,Normal
GRD-20260415-3005440,2026-04-15T15:00:00Z,221.33,45.6,0.89,36.0,63.1,zone3,Normal
GRD-20260415-4005440,2026-04-15T15:00:00Z,219.33,293.84,0.78,36.0,63.1,zone4,Critical
GRD-20260415-1005441,2026-04-15T16:00:00Z,218.98,21.12,0.95,27.2,83.1,zone1,Normal
GRD-20260415-2005441,2026-04-15T16:00:00Z,232.58,16.51,0.92,27.2,83.1,zone2,Normal
GRD-20260415-3005441,2026-04-15T16:00:00Z,217.99,63.48,0.9,27.2,83.1,zone3,Normal
GRD-20260415-4005441,2026-04-15T16:00:00Z,211.21,229.92,0.77,27.2,83.1,zone4,Critical
GRD-20260415-1005442,2026-04-15T17:00:00Z,223.5,25.87,0.94,31.3,72.6,zone1,Normal
GRD-20260415-2005442,2026-04-15T17:00:00Z,219.44,16.14,0.88,31.3,72.6,zone2,Normal
GRD-20260415-3005442,2026-04-15T17:00:00Z,221.61,51.74,0.91,31.3,72.6,zone3,Normal
GRD-20260415-4005442,2026-04-15T17:00:00Z,220.57,142.84,0.86,31.3,72.6,zone4,Normal
GRD-20260415-1005443,2026-04-15T18:00:00Z,218.83,42.71,0.98,25.7,71.9,zone1,Normal
GRD-20260415-2005443,2026-04-15T18:00:00Z,220.08,21.88,0.93,25.7,71.9,zone2,Normal
GRD-20260415-3005443,2026-04-15T18:00:00Z,229.37,59.68,0.95,25.7,71.9,zone3,Normal
GRD-20260415-4005443,2026-04-15T18:00:00Z,214.85,230.31,0.79,25.7,71.9,zone4,Critical
GRD-20260415-1005444,2026-04-15T19:00:00Z,216.27,40.27,0.96,24.9,51.3,zone1,Normal
GRD-20260415-2005444,2026-04-15T19:00:00Z,226.16,5.38,0.94,24.9,51.3,zone2,Normal
GRD-20260415-3005444,2026-04-15T19:00:00Z,222.28,73.76,0.86,24.9,51.3,zone3,Normal
GRD-20260415-4005444,2026-04-15T19:00:00Z,206.75,203.0,0.84,24.9,51.3,zone4,Warning
GRD-20260415-1005445,2026-04-15T20:00:00Z,217.39,24.68,0.91,30.6,53.6,zone1,Normal
GRD-20260415-2005445,2026-04-15T20:00:00Z,220.94,20.94,0.83,30.6,53.6,zone2,Warning
GRD-20260415-3005445,2026-04-15T20:00:00Z,219.32,73.72,0.95,30.6,53.6,zone3,Normal
GRD-20260415-4005445,2026-04-15T20:00:00Z,218.06,255.1,0.72,30.6,53.6,zone4,Critical
GRD-20260415-1005446,2026-04-15T21:00:00Z,219.48,41.56,0.91,35.7,80.1,zone1,Normal
GRD-20260415-2005446,2026-04-15T21:00:00Z,225.79,21.32,0.94,35.7,80.1,zone2,Normal
GRD-20260415-3005446,2026-04-15T21:00:00Z,217.66,84.38,0.91,35.7,80.1,zone3,Normal
GRD-20260415-4005446,2026-04-15T21:00:00Z,218.83,238.62,0.71,35.7,80.1,zone4,Critical
GRD-20260415-1005447,2026-04-15T22:00:00Z,225.83,42.51,0.99,32.0,58.9,zone1,Normal
GRD-20260415-2005447,2026-04-15T22:00:00Z,219.26,10.24,0.85,32.0,58.9,zone2,Normal
GRD-20260415-3005447,2026-04-15T22:00:00Z,224.92,81.05,0.91,32.0,58.9,zone3,Normal
GRD-20260415-4005447,2026-04-15T22:00:00Z,233.2,293.06,0.86,32.0,58.9,zone4,Normal
GRD-20260415-1005448,2026-04-15T23:00:00Z,221.85,17.51,0.92,29.3,72.5,zone1,Normal
GRD-20260415-2005448,2026-04-15T23:00:00Z,220.47,21.69,0.93,29.3,72.5,zone2,Normal
GRD-20260415-3005448,2026-04-15T23:00:00Z,221.37,40.87,0.91,29.3,72.5,zone3,Normal
GRD-20260415-4005448,2026-04-15T23:00:00Z,210.01,225.84,0.79,29.3,72.5,zone4,Critical
GRD-20260416-1005449,2026-04-16T00:00:00Z,226.39,25.3,0.95,35.6,86.2,zone1,Normal
GRD-20260416-2005449,2026-04-16T00:00:00Z,229.69,10.22,0.83,35.6,86.2,zone2,Warning
GRD-20260416-3005449,2026-04-16T00:00:00Z,220.86,86.04,0.9,35.6,86.2,zone3,Normal
GRD-20260416-4005449,2026-04-16T00:00:00Z,216.04,148.59,0.71,35.6,86.2,zone4,Critical
GRD-20260416-1005450,2026-04-16T01:00:00Z,215.49,26.94,0.94,27.7,81.1,zone1,Normal
GRD-20260416-2005450,2026-04-16T01:00:00Z,222.97,23.76,0.93,27.7,81.1,zone2,Normal
GRD-20260416-3005450,2026-04-16T01:00:00Z,220.02,72.3,0.92,27.7,81.1,zone3,Normal
GRD-20260416-4005450,2026-04-16T01:00:00Z,223.19,284.4,0.78,27.7,81.1,zone4,Critical
GRD-20260416-1005451,2026-04-16T02:00:00Z,223.95,30.26,0.94,33.9,50.6,zone1,Normal
GRD-20260416-2005451,2026-04-16T02:00:00Z,226.3,23.2,0.89,33.9,50.6,zone2,Normal
GRD-20260416-3005451,2026-04-16T02:00:00Z,221.41,82.17,0.89,33.9,50.6,zone3,Normal
GRD-20260416-4005451,2026-04-16T02:00:00Z,218.31,286.78,0.81,33.9,50.6,zone4,Warning
GRD-20260416-1005452,2026-04-16T03:00:00Z,220.5,15.93,0.94,31.9,59.6,zone1,Normal
GRD-20260416-2005452,2026-04-16T03:00:00Z,218.38,11.35,0.88,31.9,59.6,zone2,Normal
GRD-20260416-3005452,2026-04-16T03:00:00Z,220.66,76.78,0.86,31.9,59.6,zone3,Normal
GRD-20260416-4005452,2026-04-16T03:00:00Z,211.23,241.53,0.91,31.9,59.6,zone4,Normal
GRD-20260416-1005453,2026-04-16T04:00:00Z,216.45,19.13,0.91,34.7,58.9,zone1,Normal
GRD-20260416-2005453,2026-04-16T04:00:00Z,219.99,24.38,0.91,34.7,58.9,zone2,Normal
GRD-20260416-3005453,2026-04-16T04:00:00Z,221.23,58.91,0.93,34.7,58.9,zone3,Normal
GRD-20260416-4005453,2026-04-16T04:00:00Z,221.15,259.48,0.81,34.7,58.9,zone4,Warning
GRD-20260416-1005454,2026-04-16T05:00:00Z,219.0,30.13,0.91,32.3,51.0,zone1,Normal
GRD-20260416-2005454,2026-04-16T05:00:00Z,218.78,10.91,0.89,32.3,51.0,zone2,Normal
GRD-20260416-3005454,2026-04-16T05:00:00Z,223.27,50.17,0.86,32.3,51.0,zone3,Normal
GRD-20260416-4005454,2026-04-16T05:00:00Z,203.31,139.34,0.71,32.3,51.0,zone4,Critical
GRD-20260416-1005455,2026-04-16T06:00:00Z,223.78,30.92,0.96,31.9,80.5,zone1,Normal
GRD-20260416-2005455,2026-04-16T06:00:00Z,211.1,22.42,0.87,31.9,80.5,zone2,Normal
GRD-20260416-3005455,2026-04-16T06:00:00Z,218.53,81.65,0.87,31.9,80.5,zone3,Normal
GRD-20260416-4005455,2026-04-16T06:00:00Z,219.15,181.12,0.85,31.9,80.5,zone4,Normal
GRD-20260416-1005456,2026-04-16T07:00:00Z,221.87,47.48,0.97,35.8,60.1,zone1,Normal
GRD-20260416-2005456,2026-04-16T07:00:00Z,215.3,11.59,0.92,35.8,60.1,zone2,Normal
GRD-20260416-3005456,2026-04-16T07:00:00Z,218.06,79.24,0.9,35.8,60.1,zone3,Normal
GRD-20260416-4005456,2026-04-16T07:00:00Z,218.44,115.38,0.86,35.8,60.1,zone4,Normal
GRD-20260416-1005457,2026-04-16T08:00:00Z,223.22,17.83,0.93,34.3,64.1,zone1,Normal
GRD-20260416-2005457,2026-04-16T08:00:00Z,213.44,13.7,0.85,34.3,64.1,zone2,Normal
GRD-20260416-3005457,2026-04-16T08:00:00Z,219.7,62.02,0.88,34.3,64.1,zone3,Normal
GRD-20260416-4005457,2026-04-16T08:00:00Z,207.57,189.58,0.83,34.3,64.1,zone4,Warning
GRD-20260416-1005458,2026-04-16T09:00:00Z,215.63,24.81,0.91,25.2,66.0,zone1,Normal
GRD-20260416-2005458,2026-04-16T09:00:00Z,212.67,19.77,0.91,25.2,66.0,zone2,Normal
GRD-20260416-3005458,2026-04-16T09:00:00Z,215.34,82.7,0.86,25.2,66.0,zone3,Normal
GRD-20260416-4005458,2026-04-16T09:00:00Z,225.53,264.1,0.89,25.2,66.0,zone4,Normal
GRD-20260416-1005459,2026-04-16T10:00:00Z,222.8,36.41,0.93,24.0,52.3,zone1,Normal
GRD-20260416-2005459,2026-04-16T10:00:00Z,217.12,24.36,0.94,24.0,52.3,zone2,Normal
GRD-20260416-3005459,2026-04-16T10:00:00Z,216.97,79.55,0.91,24.0,52.3,zone3,Normal
GRD-20260416-4005459,2026-04-16T10:00:00Z,207.15,293.86,0.82,24.0,52.3,zone4,Warning
GRD-20260416-1005460,2026-04-16T11:00:00Z,215.17,25.72,0.91,30.6,71.6,zone1,Normal
GRD-20260416-2005460,2026-04-16T11:00:00Z,217.52,6.09,0.84,30.6,71.6,zone2,Warning
GRD-20260416-3005460,2026-04-16T11:00:00Z,215.82,46.43,0.9,30.6,71.6,zone3,Normal
GRD-20260416-4005460,2026-04-16T11:00:00Z,217.83,148.16,0.88,30.6,71.6,zone4,Normal
GRD-20260416-1005461,2026-04-16T12:00:00Z,224.85,20.4,0.95,33.9,65.9,zone1,Normal
GRD-20260416-2005461,2026-04-16T12:00:00Z,203.73,16.99,0.8,33.9,65.9,zone2,Warning
GRD-20260416-3005461,2026-04-16T12:00:00Z,217.4,47.4,0.91,33.9,65.9,zone3,Normal
GRD-20260416-4005461,2026-04-16T12:00:00Z,208.41,231.33,0.79,33.9,65.9,zone4,Critical
GRD-20260416-1005462,2026-04-16T13:00:00Z,222.45,25.05,0.96,25.8,84.2,zone1,Normal
GRD-20260416-2005462,2026-04-16T13:00:00Z,223.14,17.56,0.94,25.8,84.2,zone2,Normal
GRD-20260416-3005462,2026-04-16T13:00:00Z,218.34,68.31,0.88,25.8,84.2,zone3,Normal
GRD-20260416-4005462,2026-04-16T13:00:00Z,219.69,248.07,0.79,25.8,84.2,zone4,Critical
GRD-20260416-1005463,2026-04-16T14:00:00Z,223.05,42.17,0.92,32.7,77.1,zone1,Normal
GRD-20260416-2005463,2026-04-16T14:00:00Z,218.56,23.34,0.83,32.7,77.1,zone2,Warning
GRD-20260416-3005463,2026-04-16T14:00:00Z,217.63,85.74,0.9,32.7,77.1,zone3,Normal
GRD-20260416-4005463,2026-04-16T14:00:00Z,199.26,188.92,0.91,32.7,77.1,zone4,Warning
GRD-20260416-1005464,2026-04-16T15:00:00Z,217.97,32.25,0.97,28.1,71.9,zone1,Normal
GRD-20260416-2005464,2026-04-16T15:00:00Z,211.73,14.59,0.89,28.1,71.9,zone2,Normal
GRD-20260416-3005464,2026-04-16T15:00:00Z,220.35,68.96,0.94,28.1,71.9,zone3,Normal
GRD-20260416-4005464,2026-04-16T15:00:00Z,221.09,251.55,0.83,28.1,71.9,zone4,Warning
GRD-20260416-1005465,2026-04-16T16:00:00Z,220.85,20.76,0.92,31.7,60.2,zone1,Normal
GRD-20260416-2005465,2026-04-16T16:00:00Z,222.99,18.85,0.81,31.7,60.2,zone2,Warning
GRD-20260416-3005465,2026-04-16T16:00:00Z,225.12,46.16,0.94,31.7,60.2,zone3,Normal
GRD-20260416-4005465,2026-04-16T16:00:00Z,215.95,188.18,0.88,31.7,60.2,zone4,Normal
GRD-20260416-1005466,2026-04-16T17:00:00Z,218.01,18.07,0.99,34.3,89.6,zone1,Normal
GRD-20260416-2005466,2026-04-16T17:00:00Z,221.22,12.37,0.84,34.3,89.6,zone2,Warning
GRD-20260416-3005466,2026-04-16T17:00:00Z,216.53,42.96,0.87,34.3,89.6,zone3,Normal
GRD-20260416-4005466,2026-04-16T17:00:00Z,230.79,194.4,0.91,34.3,89.6,zone4,Normal
GRD-20260416-1005467,2026-04-16T18:00:00Z,214.32,41.86,0.93,35.3,63.5,zone1,Normal
GRD-20260416-2005467,2026-04-16T18:00:00Z,218.17,11.87,0.83,35.3,63.5,zone2,Warning
GRD-20260416-3005467,2026-04-16T18:00:00Z,218.24,77.75,0.85,35.3,63.5,zone3,Normal
GRD-20260416-4005467,2026-04-16T18:00:00Z,214.82,245.09,0.81,35.3,63.5,zone4,Warning
GRD-20260416-1005468,2026-04-16T19:00:00Z,220.19,33.29,0.96,26.7,87.3,zone1,Normal
GRD-20260416-2005468,2026-04-16T19:00:00Z,218.0,19.83,0.83,26.7,87.3,zone2,Warning
GRD-20260416-3005468,2026-04-16T19:00:00Z,217.2,93.52,0.92,26.7,87.3,zone3,Normal
GRD-20260416-4005468,2026-04-16T19:00:00Z,212.71,263.15,0.83,26.7,87.3,zone4,Warning
GRD-20260416-1005469,2026-04-16T20:00:00Z,224.14,24.13,0.99,34.0,79.0,zone1,Normal
GRD-20260416-2005469,2026-04-16T20:00:00Z,216.08,22.81,0.88,34.0,79.0,zone2,Normal
GRD-20260416-3005469,2026-04-16T20:00:00Z,222.68,52.87,0.87,34.0,79.0,zone3,Normal
GRD-20260416-4005469,2026-04-16T20:00:00Z,207.13,234.69,0.83,34.0,79.0,zone4,Warning
GRD-20260416-1005470,2026-04-16T21:00:00Z,225.67,21.03,0.92,24.8,67.5,zone1,Normal
GRD-20260416-2005470,2026-04-16T21:00:00Z,213.79,14.56,0.84,24.8,67.5,zone2,Warning
GRD-20260416-3005470,2026-04-16T21:00:00Z,225.8,53.59,0.93,24.8,67.5,zone3,Normal
GRD-20260416-4005470,2026-04-16T21:00:00Z,223.43,284.98,0.89,24.8,67.5,zone4,Normal
GRD-20260416-1005471,2026-04-16T22:00:00Z,218.75,47.08,0.93,35.5,75.2,zone1,Normal
GRD-20260416-2005471,2026-04-16T22:00:00Z,214.88,24.79,0.95,35.5,75.2,zone2,Normal
GRD-20260416-3005471,2026-04-16T22:00:00Z,223.72,91.06,0.92,35.5,75.2,zone3,Normal
GRD-20260416-4005471,2026-04-16T22:00:00Z,222.9,204.54,0.72,35.5,75.2,zone4,Critical
GRD-20260416-1005472,2026-04-16T23:00:00Z,224.53,17.28,0.98,32.2,62.0,zone1,Normal
GRD-20260416-2005472,2026-04-16T23:00:00Z,222.21,8.18,0.92,32.2,62.0,zone2,Normal
GRD-20260416-3005472,2026-04-16T23:00:00Z,220.95,66.83,0.93,32.2,62.0,zone3,Normal
GRD-20260416-4005472,2026-04-16T23:00:00Z,211.75,208.54,0.86,32.2,62.0,zone4,Normal
GRD-20260417-1005473,2026-04-17T00:00:00Z,217.86,49.34,0.94,33.5,74.6,zone1,Normal
GRD-20260417-2005473,2026-04-17T00:00:00Z,222.88,10.63,0.9,33.5,74.6,zone2,Normal
GRD-20260417-3005473,2026-04-17T00:00:00Z,220.62,97.34,0.85,33.5,74.6,zone3,Normal
GRD-20260417-4005473,2026-04-17T00:00:00Z,205.68,272.83,0.72,33.5,74.6,zone4,Critical
GRD-20260417-1005474,2026-04-17T01:00:00Z,222.92,19.62,0.95,28.1,89.9,zone1,Normal
GRD-20260417-2005474,2026-04-17T01:00:00Z,220.2,15.09,0.88,28.1,89.9,zone2,Normal
GRD-20260417-3005474,2026-04-17T01:00:00Z,223.06,79.13,0.89,28.1,89.9,zone3,Normal
GRD-20260417-4005474,2026-04-17T01:00:00Z,215.87,223.45,0.78,28.1,89.9,zone4,Critical
GRD-20260417-1005475,2026-04-17T02:00:00Z,221.53,19.35,0.91,25.4,81.4,zone1,Normal
GRD-20260417-2005475,2026-04-17T02:00:00Z,218.01,18.58,0.82,25.4,81.4,zone2,Warning
GRD-20260417-3005475,2026-04-17T02:00:00Z,214.21,92.78,0.93,25.4,81.4,zone3,Normal
GRD-20260417-4005475,2026-04-17T02:00:00Z,201.19,231.91,0.72,25.4,81.4,zone4,Critical
GRD-20260417-1005476,2026-04-17T03:00:00Z,221.47,39.13,0.96,34.2,82.3,zone1,Normal
GRD-20260417-2005476,2026-04-17T03:00:00Z,213.45,12.09,0.87,34.2,82.3,zone2,Normal
GRD-20260417-3005476,2026-04-17T03:00:00Z,225.73,92.64,0.91,34.2,82.3,zone3,Normal
GRD-20260417-4005476,2026-04-17T03:00:00Z,206.31,251.61,0.86,34.2,82.3,zone4,Normal
GRD-20260417-1005477,2026-04-17T04:00:00Z,226.55,25.77,0.97,27.8,72.6,zone1,Normal
GRD-20260417-2005477,2026-04-17T04:00:00Z,220.57,14.87,0.82,27.8,72.6,zone2,Warning
GRD-20260417-3005477,2026-04-17T04:00:00Z,215.74,69.17,0.95,27.8,72.6,zone3,Normal
GRD-20260417-4005477,2026-04-17T04:00:00Z,195.34,154.83,0.83,27.8,72.6,zone4,Warning
GRD-20260417-1005478,2026-04-17T05:00:00Z,221.14,26.45,0.94,34.1,78.5,zone1,Normal
GRD-20260417-2005478,2026-04-17T05:00:00Z,221.99,19.39,0.86,34.1,78.5,zone2,Normal
GRD-20260417-3005478,2026-04-17T05:00:00Z,216.29,90.21,0.89,34.1,78.5,zone3,Normal
GRD-20260417-4005478,2026-04-17T05:00:00Z,209.31,121.6,0.88,34.1,78.5,zone4,Normal
GRD-20260417-1005479,2026-04-17T06:00:00Z,222.49,29.51,0.95,31.9,62.5,zone1,Normal
GRD-20260417-2005479,2026-04-17T06:00:00Z,218.78,9.21,0.84,31.9,62.5,zone2,Warning
GRD-20260417-3005479,2026-04-17T06:00:00Z,221.59,65.3,0.86,31.9,62.5,zone3,Normal
GRD-20260417-4005479,2026-04-17T06:00:00Z,208.59,273.89,0.73,31.9,62.5,zone4,Critical
GRD-20260417-1005480,2026-04-17T07:00:00Z,221.38,26.15,0.95,35.9,72.0,zone1,Normal
GRD-20260417-2005480,2026-04-17T07:00:00Z,216.2,7.48,0.86,35.9,72.0,zone2,Normal
GRD-20260417-3005480,2026-04-17T07:00:00Z,222.49,65.72,0.86,35.9,72.0,zone3,Normal
GRD-20260417-4005480,2026-04-17T07:00:00Z,197.21,128.58,0.91,35.9,72.0,zone4,Warning
GRD-20260417-1005481,2026-04-17T08:00:00Z,223.41,41.82,0.95,24.8,87.6,zone1,Normal
GRD-20260417-2005481,2026-04-17T08:00:00Z,230.41,21.16,0.81,24.8,87.6,zone2,Warning
GRD-20260417-3005481,2026-04-17T08:00:00Z,223.24,81.17,0.93,24.8,87.6,zone3,Normal
GRD-20260417-4005481,2026-04-17T08:00:00Z,205.7,111.94,0.83,24.8,87.6,zone4,Warning
GRD-20260417-1005482,2026-04-17T09:00:00Z,220.69,45.41,0.93,30.9,75.5,zone1,Normal
GRD-20260417-2005482,2026-04-17T09:00:00Z,226.34,14.28,0.9,30.9,75.5,zone2,Normal
GRD-20260417-3005482,2026-04-17T09:00:00Z,226.79,60.24,0.86,30.9,75.5,zone3,Normal
GRD-20260417-4005482,2026-04-17T09:00:00Z,210.33,203.46,0.76,30.9,75.5,zone4,Critical
GRD-20260417-1005483,2026-04-17T10:00:00Z,215.08,30.13,0.94,25.0,69.2,zone1,Normal
GRD-20260417-2005483,2026-04-17T10:00:00Z,225.25,13.61,0.86,25.0,69.2,zone2,Normal
GRD-20260417-3005483,2026-04-17T10:00:00Z,224.57,50.35,0.89,25.0,69.2,zone3,Normal
GRD-20260417-4005483,2026-04-17T10:00:00Z,225.87,108.21,0.74,25.0,69.2,zone4,Critical
GRD-20260417-1005484,2026-04-17T11:00:00Z,218.92,35.72,0.93,35.4,58.3,zone1,Normal
GRD-20260417-2005484,2026-04-17T11:00:00Z,225.1,18.27,0.8,35.4,58.3,zone2,Warning
GRD-20260417-3005484,2026-04-17T11:00:00Z,221.61,70.84,0.85,35.4,58.3,zone3,Normal
GRD-20260417-4005484,2026-04-17T11:00:00Z,202.77,142.93,0.72,35.4,58.3,zone4,Critical
GRD-20260417-1005485,2026-04-17T12:00:00Z,221.65,36.53,0.94,35.8,61.9,zone1,Normal
GRD-20260417-2005485,2026-04-17T12:00:00Z,215.3,9.02,0.93,35.8,61.9,zone2,Normal
GRD-20260417-3005485,2026-04-17T12:00:00Z,220.78,98.29,0.87,35.8,61.9,zone3,Normal
GRD-20260417-4005485,2026-04-17T12:00:00Z,212.11,159.68,0.73,35.8,61.9,zone4,Critical
GRD-20260417-1005486,2026-04-17T13:00:00Z,223.87,28.92,0.96,32.3,65.0,zone1,Normal
GRD-20260417-2005486,2026-04-17T13:00:00Z,214.63,21.26,0.88,32.3,65.0,zone2,Normal
GRD-20260417-3005486,2026-04-17T13:00:00Z,215.34,46.92,0.89,32.3,65.0,zone3,Normal
GRD-20260417-4005486,2026-04-17T13:00:00Z,216.54,236.18,0.79,32.3,65.0,zone4,Critical
GRD-20260417-1005487,2026-04-17T14:00:00Z,220.67,21.86,0.93,30.1,80.2,zone1,Normal
GRD-20260417-2005487,2026-04-17T14:00:00Z,216.32,22.48,0.8,30.1,80.2,zone2,Warning
GRD-20260417-3005487,2026-04-17T14:00:00Z,217.37,78.82,0.91,30.1,80.2,zone3,Normal
GRD-20260417-4005487,2026-04-17T14:00:00Z,217.95,213.2,0.82,30.1,80.2,zone4,Warning
GRD-20260417-1005488,2026-04-17T15:00:00Z,217.11,26.18,0.94,24.5,77.3,zone1,Normal
GRD-20260417-2005488,2026-04-17T15:00:00Z,219.69,13.3,0.93,24.5,77.3,zone2,Normal
GRD-20260417-3005488,2026-04-17T15:00:00Z,216.35,54.02,0.85,24.5,77.3,zone3,Normal
GRD-20260417-4005488,2026-04-17T15:00:00Z,212.18,241.74,0.83,24.5,77.3,zone4,Warning
GRD-20260417-1005489,2026-04-17T16:00:00Z,219.37,42.21,0.98,27.3,75.6,zone1,Normal
GRD-20260417-2005489,2026-04-17T16:00:00Z,219.64,23.91,0.9,27.3,75.6,zone2,Normal
GRD-20260417-3005489,2026-04-17T16:00:00Z,219.2,90.47,0.91,27.3,75.6,zone3,Normal
GRD-20260417-4005489,2026-04-17T16:00:00Z,210.51,179.47,0.72,27.3,75.6,zone4,Critical
GRD-20260417-1005490,2026-04-17T17:00:00Z,222.49,22.35,0.91,27.6,74.5,zone1,Normal
GRD-20260417-2005490,2026-04-17T17:00:00Z,214.31,12.55,0.83,27.6,74.5,zone2,Warning
GRD-20260417-3005490,2026-04-17T17:00:00Z,221.9,54.04,0.9,27.6,74.5,zone3,Normal
GRD-20260417-4005490,2026-04-17T17:00:00Z,213.6,180.23,0.83,27.6,74.5,zone4,Warning
GRD-20260417-1005491,2026-04-17T18:00:00Z,218.68,35.03,0.97,27.6,67.0,zone1,Normal
GRD-20260417-2005491,2026-04-17T18:00:00Z,213.51,21.55,0.95,27.6,67.0,zone2,Normal
GRD-20260417-3005491,2026-04-17T18:00:00Z,223.54,75.98,0.87,27.6,67.0,zone3,Normal
GRD-20260417-4005491,2026-04-17T18:00:00Z,213.38,189.56,0.92,27.6,67.0,zone4,Normal
GRD-20260417-1005492,2026-04-17T19:00:00Z,224.09,34.71,0.97,26.1,57.8,zone1,Normal
GRD-20260417-2005492,2026-04-17T19:00:00Z,217.17,12.03,0.93,26.1,57.8,zone2,Normal
GRD-20260417-3005492,2026-04-17T19:00:00Z,229.15,67.07,0.86,26.1,57.8,zone3,Normal
GRD-20260417-4005492,2026-04-17T19:00:00Z,224.11,117.24,0.84,26.1,57.8,zone4,Warning
GRD-20260417-1005493,2026-04-17T20:00:00Z,218.61,39.59,0.97,33.5,88.5,zone1,Normal
GRD-20260417-2005493,2026-04-17T20:00:00Z,225.57,18.31,0.8,33.5,88.5,zone2,Warning
GRD-20260417-3005493,2026-04-17T20:00:00Z,217.47,63.19,0.87,33.5,88.5,zone3,Normal
GRD-20260417-4005493,2026-04-17T20:00:00Z,218.57,112.15,0.79,33.5,88.5,zone4,Critical
GRD-20260417-1005494,2026-04-17T21:00:00Z,220.6,34.28,0.96,29.8,87.5,zone1,Normal
GRD-20260417-2005494,2026-04-17T21:00:00Z,219.38,16.39,0.94,29.8,87.5,zone2,Normal
GRD-20260417-3005494,2026-04-17T21:00:00Z,224.69,46.94,0.87,29.8,87.5,zone3,Normal
GRD-20260417-4005494,2026-04-17T21:00:00Z,221.78,258.38,0.79,29.8,87.5,zone4,Critical
GRD-20260417-1005495,2026-04-17T22:00:00Z,221.01,18.58,0.96,30.9,71.2,zone1,Normal
GRD-20260417-2005495,2026-04-17T22:00:00Z,221.24,21.97,0.82,30.9,71.2,zone2,Warning
GRD-20260417-3005495,2026-04-17T22:00:00Z,215.51,74.75,0.9,30.9,71.2,zone3,Normal
GRD-20260417-4005495,2026-04-17T22:00:00Z,224.24,266.56,0.88,30.9,71.2,zone4,Normal
GRD-20260417-1005496,2026-04-17T23:00:00Z,218.57,40.62,0.99,24.6,79.7,zone1,Normal
GRD-20260417-2005496,2026-04-17T23:00:00Z,212.44,5.83,0.89,24.6,79.7,zone2,Normal
GRD-20260417-3005496,2026-04-17T23:00:00Z,214.44,96.36,0.88,24.6,79.7,zone3,Normal
GRD-20260417-4005496,2026-04-17T23:00:00Z,213.3,150.58,0.86,24.6,79.7,zone4,Normal
GRD-20260418-1005497,2026-04-18T00:00:00Z,221.27,33.74,0.95,32.3,59.9,zone1,Normal
GRD-20260418-2005497,2026-04-18T00:00:00Z,218.06,7.62,0.85,32.3,59.9,zone2,Normal
GRD-20260418-3005497,2026-04-18T00:00:00Z,227.09,70.75,0.95,32.3,59.9,zone3,Normal
GRD-20260418-4005497,2026-04-18T00:00:00Z,202.49,236.48,0.81,32.3,59.9,zone4,Warning
GRD-20260418-1005498,2026-04-18T01:00:00Z,222.16,20.61,0.96,29.6,64.1,zone1,Normal
GRD-20260418-2005498,2026-04-18T01:00:00Z,230.81,6.14,0.89,29.6,64.1,zone2,Normal
GRD-20260418-3005498,2026-04-18T01:00:00Z,223.43,53.58,0.89,29.6,64.1,zone3,Normal
GRD-20260418-4005498,2026-04-18T01:00:00Z,212.57,161.39,0.72,29.6,64.1,zone4,Critical
GRD-20260418-1005499,2026-04-18T02:00:00Z,215.66,33.37,0.91,31.3,52.3,zone1,Normal
GRD-20260418-2005499,2026-04-18T02:00:00Z,225.92,13.0,0.8,31.3,52.3,zone2,Warning
GRD-20260418-3005499,2026-04-18T02:00:00Z,222.3,80.03,0.87,31.3,52.3,zone3,Normal
GRD-20260418-4005499,2026-04-18T02:00:00Z,208.67,173.26,0.84,31.3,52.3,zone4,Warning
GRD-20260418-1005500,2026-04-18T03:00:00Z,224.04,38.25,0.9,27.0,83.5,zone1,Normal
GRD-20260418-2005500,2026-04-18T03:00:00Z,210.43,5.33,0.86,27.0,83.5,zone2,Normal
GRD-20260418-3005500,2026-04-18T03:00:00Z,219.6,96.72,0.88,27.0,83.5,zone3,Normal
GRD-20260418-4005500,2026-04-18T03:00:00Z,212.51,169.09,0.92,27.0,83.5,zone4,Normal
GRD-20260418-1005501,2026-04-18T04:00:00Z,213.11,31.65,0.93,32.9,85.3,zone1,Normal
GRD-20260418-2005501,2026-04-18T04:00:00Z,209.46,18.14,0.82,32.9,85.3,zone2,Warning
